YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED
2013,1/1/2013,PLACER,31,LANDSCAPE MAINTENANCE,TALSTAR EZ GRANULAR INSECTICIDE,0.8125,BIFENTHRIN,0.001625
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,10.9454,BIFENTHRIN,0.8646866
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,15.8776,BIFENTHRIN,1.2543304
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,263.2,BIFENTHRIN,0.5264
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,BISECT L,400.0963,BIFENTHRIN,31.6076077
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,31.5,BIFENTHRIN,0.063
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,0.1764,BIFENTHRIN,0.0003528
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,72,BIFENTHRIN,0.144
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE,0.533,BIFENTHRIN,0.042107
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.1993,BIFENTHRIN,0.0947447
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.533,BIFENTHRIN,0.042107
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.9322,BIFENTHRIN,0.1526438
2013,1/1/2013,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.6657,BIFENTHRIN,0.1315903
