"date","peak_pgc022"
2011-08-14,0.01016
2011-08-15,0.010111
2011-08-16,0.010146
2011-08-17,0.010144
2011-08-18,0.010082
2011-08-19,0.010067
2011-08-20,0.010004
2011-08-21,0.010002
2011-08-22,0.0099997
2011-08-23,0.01002
2011-08-24,0.010052
2011-08-25,0.0099972
2011-08-26,0.010017
2011-08-27,0.010041
2011-08-28,0.010014
2011-08-29,0.0099661
2011-08-30,0.0098879
2011-08-31,0.0098879
2011-09-01,0.012504
2011-09-02,0.010239
2011-09-03,0.0099802
2011-09-04,0.010055
2011-09-05,0.0099578
2011-09-06,0.0098454
2011-09-07,0.0099147
2011-09-08,0.0099179
2011-09-09,0.0098672
2011-09-10,0.0097965
2011-09-11,0.0098737
2011-09-12,0.0097483
2011-09-13,0.0097331
2011-09-14,0.0097661
2011-09-15,0.0097018
2011-09-16,0.0096438
2011-09-17,0.0096655
2011-09-18,0.0096384
2011-09-19,0.0096708
2011-09-20,0.0096825
2011-09-21,0.0096553
2011-09-22,0.0096391
2011-09-23,0.0096392
2011-09-24,0.0096727
2011-09-25,0.0096048
2011-09-26,0.009516
2011-09-27,0.0095434
2011-09-28,0.0095241
2011-09-29,0.0096056
2011-09-30,0.0096164
2011-10-01,0.010447
2011-10-02,0.0094967
2011-10-03,0.0094446
2011-10-04,0.0094117
2011-10-05,0.009317
2011-10-06,0.0092702
2011-10-07,0.009483
2011-10-08,0.0094236
2011-10-09,0.0094435
2011-10-10,0.0094347
2011-10-11,0.014095
2011-10-12,0.0099645
2011-10-13,0.0095389
2011-10-14,0.0095022
2011-10-15,0.0094958
2011-10-16,0.0094862
2011-10-17,0.0094552
2011-10-18,0.0093996
2011-10-19,0.0094159
2011-10-20,0.0093615
2011-10-21,0.0093851
2011-10-22,0.009352
2011-10-23,0.00927
2011-10-24,0.0093298
2011-10-25,0.0093203
2011-10-26,0.0092671
2011-10-27,0.009225
2011-10-28,0.0092136
2011-10-29,0.009273
2011-10-30,0.0092747
2011-10-31,0.0092252
2011-11-01,0.012466
2011-11-02,0.009461
2011-11-03,0.0091498
2011-11-04,0.0091485
2011-11-05,0.0091881
2011-11-06,0.0091857
2011-11-07,0.0091882
2011-11-08,0.0092377
2011-11-09,0.009181
2011-11-10,0.009099
2011-11-11,0.0090439
2011-11-12,0.0090316
2011-11-13,0.0092344
2011-11-14,0.0092162
2011-11-15,0.009168
2011-11-16,0.0091759
2011-11-17,0.0091944
2011-11-18,0.0091112
2011-11-19,0.0090055
2011-11-20,0.0090289
2011-11-21,0.0089858
2011-11-22,0.0090243
2011-11-23,0.0089566
2011-11-24,0.0088581
2011-11-25,0.0090057
2011-11-26,0.0090775
2011-11-27,0.0090167
2011-11-28,0.0090113
2011-11-29,0.0091135
2011-11-30,0.0090629
2011-12-01,0.0096686
2011-12-02,0.0087256
2011-12-03,0.0088895
2011-12-04,0.0088953
2011-12-05,0.0089397
2011-12-06,0.0089126
2011-12-07,0.0089208
2011-12-08,0.0089211
2011-12-09,0.0089048
2011-12-10,0.0088561
2011-12-11,0.0088905
2011-12-12,0.0090318
2011-12-13,0.0089378
2011-12-14,0.0089412
2011-12-15,0.0089737
2011-12-16,0.0090095
2011-12-17,0.0088181
2011-12-18,0.0087888
2011-12-19,0.0088505
2011-12-20,0.0087817
2011-12-21,0.0087924
2011-12-22,0.0088074
2011-12-23,0.0087606
2011-12-24,0.0087741
2011-12-25,0.008743
2011-12-26,0.0087822
2011-12-27,0.0088756
2011-12-28,0.0088808
2011-12-29,0.0088803
2011-12-30,0.0088575
2011-12-31,0.0088004
2012-01-01,0.0097837
2012-01-02,0.0088223
2012-01-03,0.0087547
2012-01-04,0.0088557
2012-01-05,0.0087993
2012-01-06,0.0088076
2012-01-07,0.0087957
2012-01-08,0.0087481
2012-01-09,0.0086955
2012-01-10,0.0086948
2012-01-11,0.0087417
2012-01-12,0.0086615
2012-01-13,0.008638
2012-01-14,0.008636
2012-01-15,0.0087055
2012-01-16,0.0087687
2012-01-17,0.0087539
2012-01-18,0.0087486
2012-01-19,0.0086367
2012-01-20,0.008467
2012-01-21,0.64238
2012-01-22,0.004456
2012-01-23,0.012866
2012-01-24,0.014308
2012-01-25,0.014667
2012-01-26,0.014761
2012-01-27,0.014832
2012-01-28,0.014622
2012-01-29,0.014514
2012-01-30,0.014534
2012-01-31,0.014806
2012-02-01,0.015378
2012-02-02,0.014786
2012-02-03,0.01463
2012-02-04,0.014474
2012-02-05,0.014472
2012-02-06,0.01448
2012-02-07,0.014411
2012-02-08,0.014216
2012-02-09,0.014529
2012-02-10,0.014481
2012-02-11,0.014525
2012-02-12,0.014513
2012-02-13,0.014494
2012-02-14,0.014421
2012-02-15,0.014492
2012-02-16,0.014404
2012-02-17,0.01438
2012-02-18,0.014428
2012-02-19,0.014422
2012-02-20,0.014527
2012-02-21,0.014482
2012-02-22,0.014568
2012-02-23,0.01441
2012-02-24,0.01436
2012-02-25,0.014348
2012-02-26,0.014292
2012-02-27,0.014312
2012-02-28,0.014377
2012-02-29,0.014378
2012-03-01,0.01447
2012-03-02,0.014238
2012-03-03,0.014289
2012-03-04,0.014213
2012-03-05,0.014311
2012-03-06,0.014392
2012-03-07,0.014167
