ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2012	01-MAY-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0529	BIFENTHRIN	.0001058			
NO	2012	01-JUN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	10	BIFENTHRIN	.02			
NO	2012	01-FEB-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	45.5	BIFENTHRIN	.091			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	29.5	BIFENTHRIN	.059			
NO	2012	01-JUL-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0529	BIFENTHRIN	.0001058			
NO	2012	01-DEC-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	6	BIFENTHRIN	.012			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	26	BIFENTHRIN	.052			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0276	BIFENTHRIN	.0000552			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	36.8	BIFENTHRIN	.0736			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	40	BIFENTHRIN	.08			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	129	BIFENTHRIN	.258			
NO	2012	01-APR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0529	BIFENTHRIN	.0001058			
NO	2012	01-JUN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0551	BIFENTHRIN	.0001102			
NO	2012	01-AUG-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0882	BIFENTHRIN	.0001764			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	27	BIFENTHRIN	.054			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	19.5	BIFENTHRIN	.039			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	8	BIFENTHRIN	.016			
NO	2012	01-APR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	5	BIFENTHRIN	.01			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	18	BIFENTHRIN	.036			
NO	2012	01-FEB-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	118	BIFENTHRIN	.236			
NO	2012	01-FEB-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0265	BIFENTHRIN	.000053			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	2	BIFENTHRIN	.004			
NO	2012	01-FEB-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	32.5	BIFENTHRIN	.065			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0276	BIFENTHRIN	.0000552			
