YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,30,BIFENTHRIN,0.06,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,22,BIFENTHRIN,0.044,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,212.2,BIFENTHRIN,0.4244,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,792.25,BIFENTHRIN,1.5845,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,86.5,BIFENTHRIN,0.173,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,5.875,BIFENTHRIN,0.01175,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,51,BIFENTHRIN,0.102,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,1,BIFENTHRIN,0.002,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,0.625,BIFENTHRIN,0.00125,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR F INSECTICIDE/MITICIDE,1.4328,BIFENTHRIN,0.1131912,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1,BIFENTHRIN,0.002,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,107.3125,BIFENTHRIN,0.214625,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,54.06,BIFENTHRIN,0.10812,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,218,BIFENTHRIN,0.436,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,58,BIFENTHRIN,0.116,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,13,BIFENTHRIN,0.026,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,12,BIFENTHRIN,0.024,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1.65,BIFENTHRIN,0.0033,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,6,BIFENTHRIN,0.012,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,2,BIFENTHRIN,0.004,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,27.5,BIFENTHRIN,0.055,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,175,BIFENTHRIN,0.35,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,68.001,BIFENTHRIN,0.136002,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,12.8,BIFENTHRIN,0.0256,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,77.5,BIFENTHRIN,0.155,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,16,BIFENTHRIN,0.032,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,213.8,BIFENTHRIN,0.4276,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,7,BIFENTHRIN,0.014,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,5,BIFENTHRIN,0.01,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,211.5613,BIFENTHRIN,0.4231226,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,325,BIFENTHRIN,0.65,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,27.5,BIFENTHRIN,0.055,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,2,BIFENTHRIN,0.004,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,2,BIFENTHRIN,0.004,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,27,BIFENTHRIN,0.054,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,30.22,BIFENTHRIN,0.06044,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,3.9338,BIFENTHRIN,0.3107702,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,0.0332,BIFENTHRIN,0.0026228,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,8.4983,BIFENTHRIN,0.6713657,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,0.2058,BIFENTHRIN,0.0162582,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,0.1519,BIFENTHRIN,0.0120001,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,0.1999,BIFENTHRIN,0.0157921,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,12.571,BIFENTHRIN,0.993109,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,1.2395,BIFENTHRIN,0.0979205,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,1.4428,BIFENTHRIN,0.1139812,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,38.3846,BIFENTHRIN,3.0323834,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,WISDOM LAWN GRANULAR INSECTICIDE,452.7575,BIFENTHRIN,0.905515,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,WISDOM LAWN GRANULAR INSECTICIDE,381.5,BIFENTHRIN,0.763,,
2009,2/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,WISDOM LAWN GRANULAR INSECTICIDE,3.5,BIFENTHRIN,0.007,,
2009,2/3/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,1.849,BIFENTHRIN,0.146071,,
2009,2/3/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,1.1267,BIFENTHRIN,0.0890093,,
2009,2/3/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SG,123,BIFENTHRIN,0.246,,
2009,2/3/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SG,73,BIFENTHRIN,0.146,,
2009,2/4/2009,SACRAMENTO,34,LANDSCAPE MAINTENANCE,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,29.75,BIFENTHRIN,0.0595,,
2009,2/4/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.533,BIFENTHRIN,0.042107,,
2009,2/4/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,5,BIFENTHRIN,0.01,,
2009,2/4/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,1.5994,BIFENTHRIN,0.1263526,,
2009,2/17/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,0.0996,BIFENTHRIN,0.0078684,,
2009,2/17/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,4.5,BIFENTHRIN,0.009,,
2009,2/19/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.6324,BIFENTHRIN,0.1289596,,
2009,2/19/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,26.7062,BIFENTHRIN,2.1097898,,
2009,2/23/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.249,BIFENTHRIN,0.019671,,
2009,3/1/2009,SACRAMENTO,34,LANDSCAPE MAINTENANCE,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,21.6875,BIFENTHRIN,0.043375,,
2009,3/1/2009,SACRAMENTO,34,LANDSCAPE MAINTENANCE,TALSTAR PL GRANULAR INSECTICIDE,25,BIFENTHRIN,0.05,,
2009,3/1/2009,SACRAMENTO,34,LANDSCAPE MAINTENANCE,TALSTAR TERMITICIDE/INSECTICIDE,0.0666,BIFENTHRIN,0.0052614,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.9999,BIFENTHRIN,0.0789921,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,6.0808,BIFENTHRIN,0.4803832,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.1351,BIFENTHRIN,0.0106729,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,1.7736,BIFENTHRIN,0.1401144,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,26.6203,BIFENTHRIN,2.1030037,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,15.4384,BIFENTHRIN,1.2196336,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,199.4375,BIFENTHRIN,0.398875,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,4.875,BIFENTHRIN,0.00975,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BISECT L,0.109,BIFENTHRIN,0.008611,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,278,BIFENTHRIN,0.556,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,94,BIFENTHRIN,0.188,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,91.6,BIFENTHRIN,0.1832,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.4664,BIFENTHRIN,0.0368456,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,4.7305,BIFENTHRIN,0.3737095,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,181.7863,BIFENTHRIN,14.3611177,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,15.1615,BIFENTHRIN,1.1977585,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,25.5211,BIFENTHRIN,2.0161669,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,89.4907,BIFENTHRIN,7.0697653,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.9969,BIFENTHRIN,0.2367551,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.1362,BIFENTHRIN,0.0107598,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,481.2434,BIFENTHRIN,38.0182286,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,35.5538,BIFENTHRIN,2.8087502,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,22.6332,BIFENTHRIN,1.7880228,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,230.2164,BIFENTHRIN,18.1870956,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.2941,BIFENTHRIN,0.1022339,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.9379,BIFENTHRIN,0.0740941,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.3406,BIFENTHRIN,0.0269074,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,93.3506,BIFENTHRIN,7.3746974,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,57.7143,BIFENTHRIN,4.5594297,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.7164,BIFENTHRIN,0.1355956,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,8.5772,BIFENTHRIN,0.6775988,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.3622,BIFENTHRIN,0.1076138,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.8923,BIFENTHRIN,0.0704917,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.8173,BIFENTHRIN,0.0645667,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,34.8727,BIFENTHRIN,2.7549433,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,11.5107,BIFENTHRIN,0.9093453,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,22.9349,BIFENTHRIN,1.8118571,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,133.5652,BIFENTHRIN,10.5516508,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.9536,BIFENTHRIN,0.0753344,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,9.0792,BIFENTHRIN,0.7172568,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.4482,BIFENTHRIN,0.0354078,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,8.5879,BIFENTHRIN,0.6784441,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,87.0408,BIFENTHRIN,6.8762232,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,19.4265,BIFENTHRIN,1.5346935,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SG,102,BIFENTHRIN,0.204,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,0.2868,BIFENTHRIN,0.0226572,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,0.0332,BIFENTHRIN,0.0026228,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,0.7303,BIFENTHRIN,0.0576937,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,1.7262,BIFENTHRIN,0.1363698,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,20.5153,BIFENTHRIN,1.6207087,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,30.3083,BIFENTHRIN,2.3943557,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,194.1987,BIFENTHRIN,15.3416973,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,39,BIFENTHRIN,0.078,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,3.5,BIFENTHRIN,0.007,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,91.5,BIFENTHRIN,0.183,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,5.07,BIFENTHRIN,0.01014,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,239.48,BIFENTHRIN,0.47896,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,1.75,BIFENTHRIN,0.0035,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,97.48,BIFENTHRIN,0.19496,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,82.5,BIFENTHRIN,0.165,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,9.25,BIFENTHRIN,0.0185,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,3.75,BIFENTHRIN,0.0075,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,2.3438,BIFENTHRIN,0.0046876,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,91.6,BIFENTHRIN,0.1832,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,9,BIFENTHRIN,0.018,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,20,BIFENTHRIN,0.04,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,5.7375,BIFENTHRIN,0.011475,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,391.75,BIFENTHRIN,0.7835,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,70,BIFENTHRIN,0.14,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR F INSECTICIDE/MITICIDE,0.3332,BIFENTHRIN,0.0263228,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR F INSECTICIDE/MITICIDE,3.8984,BIFENTHRIN,0.3079736,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR F INSECTICIDE/MITICIDE,0.5331,BIFENTHRIN,0.0421149,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,12.15,BIFENTHRIN,0.0243,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,6.6875,BIFENTHRIN,0.013375,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1.875,BIFENTHRIN,0.00375,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,0.0269,BIFENTHRIN,0.0000538,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,21.5625,BIFENTHRIN,0.043125,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,213,BIFENTHRIN,0.426,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,4,BIFENTHRIN,0.008,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,175,BIFENTHRIN,0.35,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1,BIFENTHRIN,0.002,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,4,BIFENTHRIN,0.008,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,217.5,BIFENTHRIN,0.435,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,75,BIFENTHRIN,0.15,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,0.5975,BIFENTHRIN,0.0472025,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,6.7422,BIFENTHRIN,0.5326338,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,1.7262,BIFENTHRIN,0.1363698,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,0.3452,BIFENTHRIN,0.0272708,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,0.1919,BIFENTHRIN,0.0151601,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,10.1293,BIFENTHRIN,0.8002147,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,1.4528,BIFENTHRIN,0.1147712,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,10.7384,BIFENTHRIN,0.8483336,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTARONE MULTI-INSECTICIDE,7.5887,BIFENTHRIN,0.5995073,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTARONE MULTI-INSECTICIDE,0.0166,BIFENTHRIN,0.0013114,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTARONE MULTI-INSECTICIDE,21.2457,BIFENTHRIN,1.6784103,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,VALUELINE BIFENTHRIN TC,6810.0925,BIFENTHRIN,537.9973075,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,VALUELINE BIFENTHRIN TC,5659.7785,BIFENTHRIN,447.1225015,,
2009,3/1/2009,SACRAMENTO,34,STRUCTURAL PEST CONTROL,WISDOM LAWN GRANULAR INSECTICIDE,124.5,BIFENTHRIN,0.249,,
