ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2010	31-AUG-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.8108	BIFENTHRIN	.0640532			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.081	BIFENTHRIN	.085399			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0608	BIFENTHRIN	.0048032			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.5405	BIFENTHRIN	.0426995			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	26.2824	BIFENTHRIN	2.0763096			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.8378	BIFENTHRIN	.0661862			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0507	BIFENTHRIN	.0040053			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1013	BIFENTHRIN	.0080027			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1013	BIFENTHRIN	.0080027			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	38.6467	BIFENTHRIN	3.0530893			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	34.5928	BIFENTHRIN	2.7328312			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.2703	BIFENTHRIN	.0213537			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.4223	BIFENTHRIN	.0333617			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.2804	BIFENTHRIN	.0221516			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.2871	BIFENTHRIN	.0226809			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.081	BIFENTHRIN	.085399			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	28.3769	BIFENTHRIN	2.2417751			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	24.8636	BIFENTHRIN	1.9642244			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	27.0256	BIFENTHRIN	2.1350224			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0507	BIFENTHRIN	.0040053			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.2703	BIFENTHRIN	.0213537			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	35.0996	BIFENTHRIN	2.7728684			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0608	BIFENTHRIN	.0048032			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	.1875	BIFENTHRIN	.000375			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	.8125	BIFENTHRIN	.001625			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	124.1875	BIFENTHRIN	.248375			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1.8438	BIFENTHRIN	.0036876			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	10.8125	BIFENTHRIN	.021625			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1	BIFENTHRIN	.002			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	BISECT L	34.8727	BIFENTHRIN	2.7549433			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	297.25	BIFENTHRIN	.5945			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	6	BIFENTHRIN	.012			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	8	BIFENTHRIN	.016			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	26	BIFENTHRIN	.052			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	377.55	BIFENTHRIN	.7551			
NO	2010	31-AUG-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	1.5	BIFENTHRIN	.003			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.25	BIFENTHRIN	.0005			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	693	BIFENTHRIN	1.386			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	16	BIFENTHRIN	.032			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	178.75	BIFENTHRIN	.3575			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	76	BIFENTHRIN	.152			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	429	BIFENTHRIN	.858			
NO	2010	20-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	58	BIFENTHRIN	.116			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	87	BIFENTHRIN	.174			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	12	BIFENTHRIN	.024			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	31-AUG-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	182.3	BIFENTHRIN	.3646			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	118	BIFENTHRIN	.236			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	212.25	BIFENTHRIN	.4245			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	5.5	BIFENTHRIN	.011			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	236.5	BIFENTHRIN	.473			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	101.25	BIFENTHRIN	.2025			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	4.5	BIFENTHRIN	.009			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	2566.14	BIFENTHRIN	5.13228			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	364	BIFENTHRIN	.728			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	401	BIFENTHRIN	.802			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	.5625	BIFENTHRIN	.001125			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	162	BIFENTHRIN	.324			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	1.5	BIFENTHRIN	.003			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	82	BIFENTHRIN	.164			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	86	BIFENTHRIN	.172			
NO	2010	31-OCT-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	30	BIFENTHRIN	.06			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	612.6	BIFENTHRIN	1.2252			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	490	BIFENTHRIN	.98			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	554	BIFENTHRIN	1.108			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	63	BIFENTHRIN	.126			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	522.75	BIFENTHRIN	1.0455			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	178.3	BIFENTHRIN	.3566			
NO	2010	30-NOV-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	140	BIFENTHRIN	.28			
NO	2010	31-DEC-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	214.5	BIFENTHRIN	.429			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	574	BIFENTHRIN	1.148			
