YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED
2010,1/1/2010,SACRAMENTO,34,LANDSCAPE MAINTENANCE,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,10,BIFENTHRIN,0.02
2010,1/1/2010,SACRAMENTO,34,LANDSCAPE MAINTENANCE,TALSTAR PL GRANULAR INSECTICIDE,28.3125,BIFENTHRIN,0.056625
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,24.8636,BIFENTHRIN,1.9642244
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.1013,BIFENTHRIN,0.0080027
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.1351,BIFENTHRIN,0.0106729
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,124.1875,BIFENTHRIN,0.248375
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,4.5,BIFENTHRIN,0.009
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,2566.14,BIFENTHRIN,5.13228
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,13.75,BIFENTHRIN,0.0275
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,2,BIFENTHRIN,0.004
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,554,BIFENTHRIN,1.108
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,88,BIFENTHRIN,0.176
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,758.25,BIFENTHRIN,1.5165
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,8.0619,BIFENTHRIN,0.6368901
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.0133,BIFENTHRIN,0.0010507
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,4.997,BIFENTHRIN,0.394763
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,15.0577,BIFENTHRIN,1.1895583
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.2659,BIFENTHRIN,0.1000061
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.5657,BIFENTHRIN,0.1236903
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.1832,BIFENTHRIN,0.0144728
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.0433,BIFENTHRIN,0.1614207
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.0149,BIFENTHRIN,0.0801771
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.6006,BIFENTHRIN,0.1264474
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,10.8228,BIFENTHRIN,0.8550012
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,106.0246,BIFENTHRIN,8.3759434
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,8.7182,BIFENTHRIN,0.6887378
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.8854,BIFENTHRIN,0.0699466
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,5.4284,BIFENTHRIN,0.4288436
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,5.5033,BIFENTHRIN,0.4347607
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.0041,BIFENTHRIN,0.0003239
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,17.4364,BIFENTHRIN,1.3774756
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3.9845,BIFENTHRIN,0.3147755
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.5201,BIFENTHRIN,0.1990879
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,7.2572,BIFENTHRIN,0.5733188
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.3678,BIFENTHRIN,0.0290562
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,22.8852,BIFENTHRIN,1.8079308
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.9536,BIFENTHRIN,0.0753344
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.2043,BIFENTHRIN,0.0161397
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.4303,BIFENTHRIN,0.1129937
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,4.543,BIFENTHRIN,0.358897
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,11.5754,BIFENTHRIN,0.9144566
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.7879,BIFENTHRIN,0.1412441
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.2289,BIFENTHRIN,0.0180831
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,135.8714,BIFENTHRIN,10.7338406
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3752.1294,BIFENTHRIN,296.4182226
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,70.2324,BIFENTHRIN,5.5483596
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,4.0151,BIFENTHRIN,0.3171929
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,4.6247,BIFENTHRIN,0.3653513
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.6402,BIFENTHRIN,0.0505758
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,17.1299,BIFENTHRIN,1.3532621
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,2.3901,BIFENTHRIN,0.1888179
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,25.8268,BIFENTHRIN,2.0403172
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.1162,BIFENTHRIN,0.0091798
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.6307,BIFENTHRIN,0.0498253
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.4647,BIFENTHRIN,0.0367113
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,24.9305,BIFENTHRIN,1.9695095
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SC,0.0996,BIFENTHRIN,0.0078684
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,MAXXTHOR SG,81,BIFENTHRIN,0.162
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,84.81,BIFENTHRIN,6.69999
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,1.9353,BIFENTHRIN,0.1528887
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,0.3406,BIFENTHRIN,0.0269074
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,28.0642,BIFENTHRIN,2.2170718
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,0.375,BIFENTHRIN,0.00075
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,16.75,BIFENTHRIN,0.0335
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,15,BIFENTHRIN,0.03
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,4.5,BIFENTHRIN,0.009
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,0.6875,BIFENTHRIN,0.001375
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,15.5,BIFENTHRIN,0.031
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,329.125,BIFENTHRIN,0.65825
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR CA GRANULAR INSECTICIDE,23,BIFENTHRIN,0.046
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,40,BIFENTHRIN,0.08
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,0.3125,BIFENTHRIN,0.000625
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,0.2,BIFENTHRIN,0.0004
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,1,BIFENTHRIN,0.002
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,294.6,BIFENTHRIN,0.5892
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,2.805,BIFENTHRIN,0.00561
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,27,BIFENTHRIN,0.054
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,10.52,BIFENTHRIN,0.02104
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,33,BIFENTHRIN,0.066
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,40,BIFENTHRIN,0.08
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,3,BIFENTHRIN,0.006
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,3.75,BIFENTHRIN,0.0075
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,50,BIFENTHRIN,0.1
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,187.452,BIFENTHRIN,0.374904
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,7,BIFENTHRIN,0.014
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1.25,BIFENTHRIN,0.0025
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,5,BIFENTHRIN,0.01
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,209.5,BIFENTHRIN,0.419
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,15,BIFENTHRIN,0.03
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,61.5,BIFENTHRIN,0.123
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,50.5,BIFENTHRIN,0.101
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,33.8125,BIFENTHRIN,0.067625
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,325,BIFENTHRIN,0.65
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,2,BIFENTHRIN,0.004
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,19,BIFENTHRIN,0.038
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,200,BIFENTHRIN,0.4
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,104.125,BIFENTHRIN,0.20825
2010,1/1/2010,SACRAMENTO,34,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,182,BIFENTHRIN,0.364
