YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED
2009,01/01/09,EL DORADO,9,LANDSCAPE MAINTENANCE,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.5665,BIFENTHRIN,0.1237535
2009,01/01/09,EL DORADO,9,LANDSCAPE MAINTENANCE,TALSTAR PL GRANULAR INSECTICIDE,5.5,BIFENTHRIN,0.011
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.7709,BIFENTHRIN,0.1399011
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.6811,BIFENTHRIN,0.0538069
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,12.6856,BIFENTHRIN,1.0021624
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,5.5374,BIFENTHRIN,0.4374546
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,6.3684,BIFENTHRIN,0.5031036
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.0681,BIFENTHRIN,0.0053799
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.0436,BIFENTHRIN,0.0034444
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3.4055,BIFENTHRIN,0.2690345
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.9536,BIFENTHRIN,0.0753344
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3.678,BIFENTHRIN,0.290562
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.2043,BIFENTHRIN,0.0161397
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.1409,BIFENTHRIN,0.0901311
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,4.5021,BIFENTHRIN,0.3556659
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,1.3279,BIFENTHRIN,0.1049041
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,2.1246,BIFENTHRIN,0.1678434
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,SPECKOZ BIFENTHRIN TERMITICIDE/INSECTICIDE,13.4113,BIFENTHRIN,1.0594927
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,2.125,BIFENTHRIN,0.00425
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR F INSECTICIDE/MITICIDE,0.6877,BIFENTHRIN,0.0543283
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,20,BIFENTHRIN,0.04
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,100,BIFENTHRIN,0.2
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,6,BIFENTHRIN,0.012
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,1.5,BIFENTHRIN,0.003
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,39,BIFENTHRIN,0.078
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,12.5,BIFENTHRIN,0.025
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,32.25,BIFENTHRIN,0.0645
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PL GRANULAR INSECTICIDE,2.5,BIFENTHRIN,0.005
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,16.9965,BIFENTHRIN,1.3427235
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR PROFESSIONAL INSECTICIDE,1.5483,BIFENTHRIN,0.1223157
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,0.0333,BIFENTHRIN,0.0026307
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,TALSTAR TERMITICIDE/INSECTICIDE,0.933,BIFENTHRIN,0.073707
2009,01/01/09,EL DORADO,9,STRUCTURAL PEST CONTROL,VALUELINE BIFENTHRIN TC,116.012,BIFENTHRIN,9.164948
